year,day,cumulative_days,male_deer_population,female_deer_population,total_deer_population,number_of_hunters,harvested_deer,number_of_deer_hit
2,233.66418527708848,965.674110835401,301000,271000,572000,0,0,3000
2,235.7320099255583,967.7419354838709,301000,271000,572000,0,0,3000
2,237.7998345740281,969.8097601323407,303000,271000,574000,0,0,3000
2,239.8676592224979,971.8775847808105,306000,274000,580000,0,0,3000
2,241.93548387096772,973.9454094292803,306000,274000,580000,0,0,3000
2,244.00330851943752,976.0132340777501,306000,274000,580000,0,0,3000
2,246.07113316790733,978.0810587262199,306000,276000,582000,0,0,3000
2,248.13895781637714,980.1488833746897,307000,276000,583000,0,0,3000
2,250.20678246484695,982.2167080231595,312000,279000,591000,0,0,3000
2,252.27460711331676,984.2845326716293,312000,279000,591000,0,0,3000
2,254.34243176178657,986.3523573200991,312000,280000,592000,0,0,3000
2,256.4102564102564,988.420181968569,314000,281000,595000,0,0,3000
2,258.4780810587262,990.4880066170388,316000,281000,597000,0,0,3000
2,260.545905707196,992.5558312655086,316000,282000,598000,0,0,3000
2,262.61373035566584,994.6236559139784,318000,285000,603000,0,0,3000
2,264.68155500413565,996.6914805624482,320000,285000,605000,0,0,3000
2,266.74937965260546,998.759305210918,320000,285000,605000,0,0,3000
2,268.81720430107526,1000.8271298593878,320000,285000,605000,0,0,3000
2,270.8850289495451,1002.8949545078576,320000,285000,605000,0,0,3000
2,272.9528535980149,1004.9627791563274,320000,285000,605000,0,0,3000
2,275.0206782464847,1007.0306038047972,320000,285000,605000,0,0,3000
2,277.0885028949545,1009.098428453267,320000,285000,605000,0,0,3000
2,279.1563275434243,1011.1662531017369,320000,284000,604000,0,0,4000
2,281.2241521918941,1013.2340777502067,320000,284000,604000,0,0,4000
2,283.29197684036393,1015.3019023986765,320000,284000,604000,0,0,4000
2,285.35980148883374,1017.3697270471463,320000,284000,604000,0,0,4000
2,287.42762613730355,1019.4375516956161,320000,284000,604000,0,0,4000
2,289.49545078577336,1021.5053763440859,320000,284000,604000,0,0,4000
2,291.56327543424317,1023.5732009925557,320000,284000,604000,0,0,4000
2,293.631100082713,1025.6410256410256,320000,284000,604000,0,0,4000
2,295.6989247311828,1027.7088502894956,320000,284000,604000,0,0,4000
2,297.7667493796526,1029.7766749379655,320000,284000,604000,0,0,4000
2,299.8345740281224,1031.8444995864354,320000,284000,604000,0,0,4000
2,301.9023986765922,1033.9123242349053,320000,284000,604000,0,0,4000
2,303.970223325062,1035.9801488833753,320000,284000,604000,0,0,4000
2,306.03804797353183,1038.0479735318452,320000,284000,604000,0,0,4000
2,308.10587262200164,1040.115798180315,320000,284000,604000,0,0,4000
2,310.17369727047145,1042.183622828785,320000,284000,604000,0,0,4000
2,312.24152191894126,1044.251447477255,320000,284000,604000,0,0,4000
2,314.30934656741107,1046.3192721257249,320000,284000,604000,0,0,4000
2,316.3771712158809,1048.3870967741948,320000,284000,604000,0,0,4000
2,318.4449958643507,1050.4549214226647,319000,284000,603000,0,0,5000
2,320.5128205128205,1052.5227460711346,319000,284000,603000,0,0,5000
2,322.5806451612903,1054.5905707196046,319000,284000,603000,0,0,5000
2,324.6484698097601,1056.6583953680745,319000,284000,603000,0,0,5000
2,326.7162944582299,1058.7262200165444,319000,284000,603000,0,0,5000
2,328.78411910669973,1060.7940446650143,319000,284000,603000,0,0,5000
2,330.85194375516954,1062.8618693134842,319000,284000,603000,0,0,5000
2,332.91976840363935,1064.9296939619542,319000,284000,603000,0,0,5000
2,334.98759305210916,1066.997518610424,309000,279000,588000,200000,15000,5000
2,337.05541770057897,1069.065343258894,303000,272000,575000,200000,28000,5000
2,339.1232423490488,1071.133167907364,294000,267000,561000,200000,42000,5000
2,341.1910669975186,1073.2009925558339,286000,262000,548000,200000,55000,5000
2,343.2588916459884,1075.2688172043038,278000,252000,530000,200000,73000,5000
2,345.3267162944582,1077.3366418527737,275000,246000,521000,200000,82000,5000
2,347.394540942928,1079.4044665012436,267000,244000,511000,200000,92000,5000
2,349.4623655913978,1081.4722911497136,267000,244000,511000,0,92000,5000
2,351.53019023986764,1083.5401157981835,267000,244000,511000,0,92000,5000
2,353.59801488833745,1085.6079404466534,267000,244000,511000,0,92000,5000
2,355.66583953680725,1087.6757650951233,267000,244000,511000,0,92000,5000
2,357.73366418527706,1089.7435897435932,267000,244000,511000,0,92000,5000
2,359.8014888337469,1091.8114143920632,267000,244000,511000,0,92000,5000
2,361.8693134822167,1093.879239040533,267000,244000,511000,0,92000,5000
2,363.9371381306865,1095.947063689003,267000,244000,511000,0,92000,5000
3,0,1098.014888337473,267000,244000,511000,0,0,0
3,2.0678246484698097,1100.0827129859429,267000,244000,511000,0,0,0
3,4.1356492969396195,1102.1505376344128,267000,244000,511000,0,0,0
3,6.20347394540943,1104.2183622828827,267000,244000,511000,0,0,0
3,8.271298593879239,1106.2861869313526,267000,244000,511000,0,0,0
3,10.339123242349048,1108.3540115798226,267000,244000,511000,0,0,0
3,12.406947890818858,1110.4218362282925,267000,244000,511000,0,0,0
3,14.474772539288667,1112.4896608767624,267000,244000,511000,0,0,0
3,16.542597187758478,1114.5574855252323,267000,244000,511000,0,0,0
